region_id,make,model,year,registration_count,year_recorded
14,Nissan,Sentra,2017,3810,2020
14,Nissan,Sentra,2017,3410,2021
14,Nissan,Sentra,2017,3350,2022
14,Nissan,Sentra,2017,3039,2023
14,Nissan,Pathfinder,2011,1048,2018
14,Nissan,Pathfinder,2011,1142,2019
14,Nissan,Pathfinder,2011,907,2020
14,Nissan,Pathfinder,2011,893,2021
14,Nissan,Pathfinder,2011,966,2022
14,Nissan,Pathfinder,2011,936,2023
14,Nissan,Pathfinder,2014,2623,2018
14,Nissan,Pathfinder,2014,2441,2019
14,Nissan,Pathfinder,2014,2364,2020
14,Nissan,Pathfinder,2014,2306,2021
14,Nissan,Pathfinder,2014,2125,2022
14,Nissan,Pathfinder,2014,1785,2023
14,Nissan,Pathfinder,2013,2377,2018
14,Nissan,Pathfinder,2013,2291,2019
14,Nissan,Pathfinder,2013,2224,2020
14,Nissan,Pathfinder,2013,1845,2021
14,Nissan,Pathfinder,2013,1803,2022
14,Nissan,Pathfinder,2013,1737,2023
14,Nissan,Frontier,2010,1033,2018
14,Nissan,Frontier,2010,938,2019
14,Nissan,Frontier,2010,761,2020
14,Nissan,Frontier,2010,801,2021
14,Nissan,Frontier,2010,860,2022
14,Nissan,Frontier,2010,807,2023
14,Nissan,Frontier,2012,2290,2018
14,Nissan,Frontier,2012,2040,2019
14,Nissan,Frontier,2012,2025,2020
14,Nissan,Frontier,2012,1823,2021
14,Nissan,Frontier,2012,1744,2022
14,Nissan,Frontier,2012,1950,2023
14,Nissan,Frontier,2015,1300,2018
14,Nissan,Frontier,2015,1222,2019
14,Nissan,Frontier,2015,1027,2020
14,Nissan,Frontier,2015,1060,2021
14,Nissan,Frontier,2015,1016,2022
14,Nissan,Frontier,2015,990,2023
14,BMW,3 Series,2014,3654,2018
14,BMW,3 Series,2014,3559,2019
14,BMW,3 Series,2014,3794,2020
14,BMW,3 Series,2014,2954,2021
14,BMW,3 Series,2014,3273,2022
14,BMW,3 Series,2014,2856,2023
14,BMW,3 Series,2023,5916,2023
14,BMW,3 Series,2016,2461,2018
14,BMW,3 Series,2016,2266,2019
14,BMW,3 Series,2016,2195,2020
14,BMW,3 Series,2016,1978,2021
14,BMW,3 Series,2016,2090,2022
14,BMW,3 Series,2016,1927,2023
14,BMW,5 Series,2013,3210,2018
14,BMW,5 Series,2013,2875,2019
14,BMW,5 Series,2013,2697,2020
14,BMW,5 Series,2013,2468,2021
14,BMW,5 Series,2013,2442,2022
14,BMW,5 Series,2013,2242,2023
14,BMW,5 Series,2023,10392,2023
14,BMW,5 Series,2015,1777,2018
14,BMW,5 Series,2015,1600,2019
14,BMW,5 Series,2015,1323,2020
14,BMW,5 Series,2015,1462,2021
14,BMW,5 Series,2015,1368,2022
14,BMW,5 Series,2015,1232,2023
14,BMW,X3,2015,2473,2018
14,BMW,X3,2015,2776,2019
14,BMW,X3,2015,2314,2020
14,BMW,X3,2015,2137,2021
14,BMW,X3,2015,2178,2022
14,BMW,X3,2015,1901,2023
14,BMW,X3,2016,5219,2018
14,BMW,X3,2016,4491,2019
14,BMW,X3,2016,4896,2020
14,BMW,X3,2016,4291,2021
14,BMW,X3,2016,4230,2022
14,BMW,X3,2016,3819,2023
14,BMW,X3,2014,3721,2018
14,BMW,X3,2014,3997,2019
14,BMW,X3,2014,3693,2020
14,BMW,X3,2014,3500,2021
14,BMW,X3,2014,3101,2022
14,BMW,X3,2014,3207,2023
14,BMW,X5,2019,2651,2019
14,BMW,X5,2019,2610,2020
14,BMW,X5,2019,2610,2021
14,BMW,X5,2019,2353,2022
14,BMW,X5,2019,2313,2023
14,BMW,X5,2021,5400,2021
14,BMW,X5,2021,5594,2022
14,BMW,X5,2021,5319,2023
14,BMW,X5,2014,1840,2018
14,BMW,X5,2014,1634,2019
14,BMW,X5,2014,1688,2020
14,BMW,X5,2014,1625,2021
14,BMW,X5,2014,1425,2022
14,BMW,X5,2014,1390,2023
14,BMW,7 Series,2023,8262,2023
14,BMW,7 Series,2016,5898,2018
14,BMW,7 Series,2016,5325,2019
14,BMW,7 Series,2016,5121,2020
14,BMW,7 Series,2016,5082,2021
14,BMW,7 Series,2016,4767,2022
14,BMW,7 Series,2016,4335,2023
14,BMW,7 Series,2020,4748,2020
14,BMW,7 Series,2020,4181,2021
14,BMW,7 Series,2020,3965,2022
14,BMW,7 Series,2020,3783,2023
14,Mercedes,C-Class,2019,5400,2019
14,Mercedes,C-Class,2019,6044,2020
14,Mercedes,C-Class,2019,5186,2021
14,Mercedes,C-Class,2019,5403,2022
14,Mercedes,C-Class,2019,4872,2023
14,Mercedes,C-Class,2021,6206,2021
14,Mercedes,C-Class,2021,5098,2022
14,Mercedes,C-Class,2021,5896,2023
14,Mercedes,C-Class,2020,6629,2020
14,Mercedes,C-Class,2020,5385,2021
14,Mercedes,C-Class,2020,6044,2022
14,Mercedes,C-Class,2020,5536,2023
14,Mercedes,E-Class,2010,2338,2018
14,Mercedes,E-Class,2010,2146,2019
14,Mercedes,E-Class,2010,1731,2020
14,Mercedes,E-Class,2010,1897,2021
14,Mercedes,E-Class,2010,1982,2022
14,Mercedes,E-Class,2010,1937,2023
14,Mercedes,E-Class,2021,5898,2021
14,Mercedes,E-Class,2021,6314,2022
14,Mercedes,E-Class,2021,6116,2023
14,Mercedes,E-Class,2016,2050,2018
14,Mercedes,E-Class,2016,1985,2019
14,Mercedes,E-Class,2016,1748,2020
14,Mercedes,E-Class,2016,1518,2021
14,Mercedes,E-Class,2016,1487,2022
14,Mercedes,E-Class,2016,1368,2023
14,Mercedes,GLC,2014,2055,2018
14,Mercedes,GLC,2014,1861,2019
14,Mercedes,GLC,2014,1669,2020
14,Mercedes,GLC,2014,1503,2021
14,Mercedes,GLC,2014,1503,2022
14,Mercedes,GLC,2014,1414,2023
14,Mercedes,GLC,2015,3504,2018
14,Mercedes,GLC,2015,3661,2019
14,Mercedes,GLC,2015,3600,2020
14,Mercedes,GLC,2015,3205,2021
14,Mercedes,GLC,2015,3035,2022
14,Mercedes,GLC,2015,2880,2023
14,Mercedes,GLC,2022,3600,2022
14,Mercedes,GLC,2022,4150,2023
14,Mercedes,GLE,2010,925,2018
14,Mercedes,GLE,2010,935,2019
14,Mercedes,GLE,2010,831,2020
14,Mercedes,GLE,2010,807,2021
14,Mercedes,GLE,2010,919,2022
14,Mercedes,GLE,2010,785,2023
14,Mercedes,GLE,2022,8049,2022
14,Mercedes,GLE,2022,6784,2023
14,Mercedes,GLE,2012,3035,2018
14,Mercedes,GLE,2012,2959,2019
14,Mercedes,GLE,2012,2744,2020
14,Mercedes,GLE,2012,2364,2021
14,Mercedes,GLE,2012,2063,2022
14,Mercedes,GLE,2012,2508,2023
14,Mercedes,S-Class,2018,4057,2018
14,Mercedes,S-Class,2018,3234,2019
14,Mercedes,S-Class,2018,3642,2020
14,Mercedes,S-Class,2018,3114,2021
14,Mercedes,S-Class,2018,3106,2022
14,Mercedes,S-Class,2018,2756,2023
14,Mercedes,S-Class,2014,2744,2018
14,Mercedes,S-Class,2014,2244,2019
14,Mercedes,S-Class,2014,2297,2020
14,Mercedes,S-Class,2014,2079,2021
14,Mercedes,S-Class,2014,1885,2022
14,Mercedes,S-Class,2014,1692,2023
14,Mercedes,S-Class,2010,1774,2018
14,Mercedes,S-Class,2010,1697,2019
14,Mercedes,S-Class,2010,1725,2020
14,Mercedes,S-Class,2010,1537,2021
14,Mercedes,S-Class,2010,1665,2022
14,Mercedes,S-Class,2010,1572,2023
14,Audi,A4,2016,2512,2018
14,Audi,A4,2016,2262,2019
14,Audi,A4,2016,2315,2020
14,Audi,A4,2016,2237,2021
14,Audi,A4,2016,1768,2022
14,Audi,A4,2016,1685,2023
14,Audi,A4,2023,8954,2023
14,Audi,A4,2013,1795,2018
14,Audi,A4,2013,1743,2019
14,Audi,A4,2013,1480,2020
14,Audi,A4,2013,1518,2021
14,Audi,A4,2013,1313,2022
14,Audi,A4,2013,1104,2023
14,Audi,Q5,2023,6905,2023
14,Audi,Q5,2015,3229,2018
14,Audi,Q5,2015,2929,2019
14,Audi,Q5,2015,2882,2020
14,Audi,Q5,2015,2945,2021
14,Audi,Q5,2015,2661,2022
14,Audi,Q5,2015,2495,2023
14,Audi,Q5,2021,4389,2021
14,Audi,Q5,2021,3815,2022
14,Audi,Q5,2021,4350,2023
14,Audi,A6,2013,2460,2018
14,Audi,A6,2013,2190,2019
14,Audi,A6,2013,2364,2020
14,Audi,A6,2013,1959,2021
14,Audi,A6,2013,2042,2022
14,Audi,A6,2013,1867,2023
14,Audi,A6,2011,1478,2018
14,Audi,A6,2011,1474,2019
14,Audi,A6,2011,1306,2020
14,Audi,A6,2011,1228,2021
14,Audi,A6,2011,1340,2022
14,Audi,A6,2011,1442,2023
14,Audi,A6,2015,3993,2018
14,Audi,A6,2015,3828,2019
14,Audi,A6,2015,3239,2020
14,Audi,A6,2015,3361,2021
14,Audi,A6,2015,2939,2022
14,Audi,A6,2015,3107,2023
14,Audi,Q7,2017,2815,2018
14,Audi,Q7,2017,3078,2019
14,Audi,Q7,2017,2539,2020
14,Audi,Q7,2017,2397,2021
14,Audi,Q7,2017,2306,2022
14,Audi,Q7,2017,2495,2023
14,Audi,Q7,2023,2820,2023
14,Audi,Q7,2022,5564,2022
14,Audi,Q7,2022,4397,2023
14,Audi,A3,2014,1151,2018
14,Audi,A3,2014,1062,2019
14,Audi,A3,2014,905,2020
14,Audi,A3,2014,884,2021
14,Audi,A3,2014,816,2022
14,Audi,A3,2014,724,2023
14,Audi,A3,2011,2054,2018
14,Audi,A3,2011,2282,2019
14,Audi,A3,2011,1886,2020
14,Audi,A3,2011,1874,2021
14,Audi,A3,2011,1741,2022
14,Audi,A3,2011,1869,2023
14,Audi,A3,2015,1214,2018
14,Audi,A3,2015,1053,2019
14,Audi,A3,2015,1151,2020
14,Audi,A3,2015,1027,2021
14,Audi,A3,2015,1006,2022
14,Audi,A3,2015,980,2023
14,Kia,Sorento,2023,2589,2023
14,Kia,Sorento,2018,1667,2018
14,Kia,Sorento,2018,1594,2019
14,Kia,Sorento,2018,1448,2020
14,Kia,Sorento,2018,1446,2021
14,Kia,Sorento,2018,1541,2022
14,Kia,Sorento,2018,1426,2023
14,Kia,Sorento,2016,1700,2018
14,Kia,Sorento,2016,1514,2019
14,Kia,Sorento,2016,1360,2020
14,Kia,Sorento,2016,1367,2021
14,Kia,Sorento,2016,1420,2022
14,Kia,Sorento,2016,1235,2023
14,Kia,Soul,2022,2821,2022
14,Kia,Soul,2022,2714,2023
14,Kia,Soul,2016,2616,2018
14,Kia,Soul,2016,2583,2019
14,Kia,Soul,2016,2416,2020
14,Kia,Soul,2016,2091,2021
14,Kia,Soul,2016,2108,2022
14,Kia,Soul,2016,1983,2023
14,Kia,Soul,2019,4000,2019
14,Kia,Soul,2019,3964,2020
14,Kia,Soul,2019,3680,2021
14,Kia,Soul,2019,3437,2022
14,Kia,Soul,2019,3674,2023
14,Kia,Forte,2013,1753,2018
14,Kia,Forte,2013,1662,2019
14,Kia,Forte,2013,1549,2020
14,Kia,Forte,2013,1434,2021
14,Kia,Forte,2013,1247,2022
14,Kia,Forte,2013,1171,2023
14,Kia,Forte,2010,1029,2018
14,Kia,Forte,2010,898,2019
14,Kia,Forte,2010,809,2020
14,Kia,Forte,2010,863,2021
14,Kia,Forte,2010,910,2022
14,Kia,Forte,2010,901,2023
14,Kia,Forte,2023,3981,2023
14,Kia,Sportage,2018,2722,2018
14,Kia,Sportage,2018,2999,2019
14,Kia,Sportage,2018,2757,2020
14,Kia,Sportage,2018,2363,2021
14,Kia,Sportage,2018,2392,2022
14,Kia,Sportage,2018,2449,2023
14,Kia,Sportage,2010,442,2018
14,Kia,Sportage,2010,439,2019
14,Kia,Sportage,2010,410,2020
14,Kia,Sportage,2010,437,2021
14,Kia,Sportage,2010,364,2022
14,Kia,Sportage,2010,432,2023
14,Kia,Sportage,2012,572,2018
14,Kia,Sportage,2012,539,2019
14,Kia,Sportage,2012,504,2020
14,Kia,Sportage,2012,413,2021
14,Kia,Sportage,2012,447,2022
14,Kia,Sportage,2012,446,2023
14,Kia,Telluride,2012,1444,2018
14,Kia,Telluride,2012,1122,2019
14,Kia,Telluride,2012,1158,2020
14,Kia,Telluride,2012,1159,2021
14,Kia,Telluride,2012,896,2022
14,Kia,Telluride,2012,1075,2023
14,Kia,Telluride,2011,1674,2018
14,Kia,Telluride,2011,1545,2019
14,Kia,Telluride,2011,1497,2020
14,Kia,Telluride,2011,1384,2021
14,Kia,Telluride,2011,1304,2022
14,Kia,Telluride,2011,1244,2023
14,Kia,Telluride,2010,946,2018
14,Kia,Telluride,2010,771,2019
14,Kia,Telluride,2010,750,2020
14,Kia,Telluride,2010,770,2021
14,Kia,Telluride,2010,793,2022
14,Kia,Telluride,2010,698,2023
14,Hyundai,Elantra,2017,4704,2018
14,Hyundai,Elantra,2017,4002,2019
14,Hyundai,Elantra,2017,4050,2020
14,Hyundai,Elantra,2017,3507,2021
14,Hyundai,Elantra,2017,3870,2022
14,Hyundai,Elantra,2017,3451,2023
14,Hyundai,Elantra,2015,1374,2018
14,Hyundai,Elantra,2015,1289,2019
14,Hyundai,Elantra,2015,1188,2020
14,Hyundai,Elantra,2015,1235,2021
14,Hyundai,Elantra,2015,1112,2022
14,Hyundai,Elantra,2015,1006,2023
14,Hyundai,Elantra,2010,1395,2018
14,Hyundai,Elantra,2010,1182,2019
14,Hyundai,Elantra,2010,1018,2020
14,Hyundai,Elantra,2010,1187,2021
14,Hyundai,Elantra,2010,1186,2022
14,Hyundai,Elantra,2010,1101,2023
14,Hyundai,Santa Fe,2018,2351,2018
14,Hyundai,Santa Fe,2018,2164,2019
14,Hyundai,Santa Fe,2018,2100,2020
14,Hyundai,Santa Fe,2018,1886,2021
14,Hyundai,Santa Fe,2018,1851,2022
14,Hyundai,Santa Fe,2018,1892,2023
14,Hyundai,Santa Fe,2014,2388,2018
14,Hyundai,Santa Fe,2014,2250,2019
14,Hyundai,Santa Fe,2014,1937,2020
14,Hyundai,Santa Fe,2014,2025,2021
14,Hyundai,Santa Fe,2014,1627,2022
14,Hyundai,Santa Fe,2014,1549,2023
14,Hyundai,Santa Fe,2022,1562,2022
14,Hyundai,Santa Fe,2022,1645,2023
14,Hyundai,Tucson,2018,1265,2018
14,Hyundai,Tucson,2018,1321,2019
14,Hyundai,Tucson,2018,1145,2020
14,Hyundai,Tucson,2018,1173,2021
14,Hyundai,Tucson,2018,1263,2022
14,Hyundai,Tucson,2018,1191,2023
14,Hyundai,Tucson,2016,3838,2018
14,Hyundai,Tucson,2016,3583,2019
14,Hyundai,Tucson,2016,3756,2020
14,Hyundai,Tucson,2016,3342,2021
14,Hyundai,Tucson,2016,2830,2022
14,Hyundai,Tucson,2016,3002,2023
14,Hyundai,Tucson,2019,4666,2019
14,Hyundai,Tucson,2019,4021,2020
14,Hyundai,Tucson,2019,3613,2021
14,Hyundai,Tucson,2019,4098,2022
14,Hyundai,Tucson,2019,3865,2023
14,Hyundai,Sonata,2012,1253,2018
14,Hyundai,Sonata,2012,1163,2019
14,Hyundai,Sonata,2012,1055,2020
14,Hyundai,Sonata,2012,907,2021
14,Hyundai,Sonata,2012,911,2022
14,Hyundai,Sonata,2012,911,2023
14,Hyundai,Sonata,2017,3146,2018
14,Hyundai,Sonata,2017,2999,2019
14,Hyundai,Sonata,2017,2998,2020
14,Hyundai,Sonata,2017,2775,2021
14,Hyundai,Sonata,2017,2297,2022
14,Hyundai,Sonata,2017,2196,2023
14,Hyundai,Sonata,2016,2692,2018
14,Hyundai,Sonata,2016,2437,2019
14,Hyundai,Sonata,2016,2306,2020
14,Hyundai,Sonata,2016,2507,2021
14,Hyundai,Sonata,2016,2012,2022
14,Hyundai,Sonata,2016,2189,2023
14,Hyundai,Palisade,2023,7061,2023
14,Hyundai,Palisade,2022,5877,2022
14,Hyundai,Palisade,2022,5631,2023
14,Hyundai,Palisade,2017,1288,2018
14,Hyundai,Palisade,2017,1287,2019
14,Hyundai,Palisade,2017,1320,2020
14,Hyundai,Palisade,2017,1226,2021
14,Hyundai,Palisade,2017,1106,2022
14,Hyundai,Palisade,2017,1052,2023
15,Toyota,Camry,2012,1724,2018
15,Toyota,Camry,2012,1601,2019
15,Toyota,Camry,2012,1651,2020
15,Toyota,Camry,2012,1358,2021
15,Toyota,Camry,2012,1454,2022
15,Toyota,Camry,2012,1427,2023
15,Toyota,Camry,2013,2505,2018
15,Toyota,Camry,2013,2127,2019
15,Toyota,Camry,2013,2101,2020
15,Toyota,Camry,2013,2044,2021
15,Toyota,Camry,2013,1786,2022
15,Toyota,Camry,2013,1750,2023
15,Toyota,Camry,2014,1991,2018
15,Toyota,Camry,2014,1864,2019
15,Toyota,Camry,2014,1577,2020
15,Toyota,Camry,2014,1495,2021
15,Toyota,Camry,2014,1475,2022
15,Toyota,Camry,2014,1308,2023
15,Toyota,Corolla,2014,1813,2018
15,Toyota,Corolla,2014,1805,2019
15,Toyota,Corolla,2014,1776,2020
15,Toyota,Corolla,2014,1469,2021
15,Toyota,Corolla,2014,1541,2022
15,Toyota,Corolla,2014,1286,2023
15,Toyota,Corolla,2016,1554,2018
15,Toyota,Corolla,2016,1303,2019
15,Toyota,Corolla,2016,1453,2020
15,Toyota,Corolla,2016,1235,2021
15,Toyota,Corolla,2016,1302,2022
15,Toyota,Corolla,2016,1201,2023
15,Toyota,Corolla,2010,1818,2018
15,Toyota,Corolla,2010,1404,2019
15,Toyota,Corolla,2010,1391,2020
15,Toyota,Corolla,2010,1372,2021
15,Toyota,Corolla,2010,1479,2022
15,Toyota,Corolla,2010,1470,2023
15,Toyota,RAV4,2013,2295,2018
15,Toyota,RAV4,2013,2225,2019
15,Toyota,RAV4,2013,2357,2020
15,Toyota,RAV4,2013,2288,2021
15,Toyota,RAV4,2013,1829,2022
15,Toyota,RAV4,2013,1668,2023
15,Toyota,RAV4,2017,3501,2018
15,Toyota,RAV4,2017,3479,2019
15,Toyota,RAV4,2017,3548,2020
15,Toyota,RAV4,2017,3153,2021
15,Toyota,RAV4,2017,3191,2022
15,Toyota,RAV4,2017,2945,2023
15,Toyota,RAV4,2012,650,2018
15,Toyota,RAV4,2012,698,2019
15,Toyota,RAV4,2012,551,2020
15,Toyota,RAV4,2012,523,2021
15,Toyota,RAV4,2012,497,2022
15,Toyota,RAV4,2012,527,2023
15,Toyota,Highlander,2012,1943,2018
15,Toyota,Highlander,2012,1758,2019
15,Toyota,Highlander,2012,1518,2020
15,Toyota,Highlander,2012,1665,2021
15,Toyota,Highlander,2012,1351,2022
15,Toyota,Highlander,2012,1493,2023
15,Toyota,Highlander,2023,4612,2023
15,Toyota,Highlander,2014,3388,2018
15,Toyota,Highlander,2014,2768,2019
15,Toyota,Highlander,2014,2884,2020
15,Toyota,Highlander,2014,2490,2021
15,Toyota,Highlander,2014,2714,2022
15,Toyota,Highlander,2014,2340,2023
15,Toyota,Tacoma,2016,2531,2018
15,Toyota,Tacoma,2016,2218,2019
15,Toyota,Tacoma,2016,2164,2020
15,Toyota,Tacoma,2016,1879,2021
15,Toyota,Tacoma,2016,1942,2022
15,Toyota,Tacoma,2016,1832,2023
15,Toyota,Tacoma,2018,2931,2018
15,Toyota,Tacoma,2018,2491,2019
15,Toyota,Tacoma,2018,2508,2020
15,Toyota,Tacoma,2018,2207,2021
15,Toyota,Tacoma,2018,2466,2022
15,Toyota,Tacoma,2018,2050,2023
15,Toyota,Tacoma,2013,1838,2018
15,Toyota,Tacoma,2013,1857,2019
15,Toyota,Tacoma,2013,1928,2020
15,Toyota,Tacoma,2013,1666,2021
15,Toyota,Tacoma,2013,1476,2022
15,Toyota,Tacoma,2013,1336,2023
15,Honda,Civic,2013,888,2018
15,Honda,Civic,2013,935,2019
15,Honda,Civic,2013,748,2020
15,Honda,Civic,2013,735,2021
15,Honda,Civic,2013,722,2022
15,Honda,Civic,2013,705,2023
15,Honda,Civic,2017,4290,2018
15,Honda,Civic,2017,3870,2019
15,Honda,Civic,2017,3634,2020
15,Honda,Civic,2017,3344,2021
15,Honda,Civic,2017,3159,2022
15,Honda,Civic,2017,3169,2023
15,Honda,Civic,2015,2045,2018
15,Honda,Civic,2015,2012,2019
15,Honda,Civic,2015,1992,2020
15,Honda,Civic,2015,1725,2021
15,Honda,Civic,2015,1572,2022
15,Honda,Civic,2015,1632,2023
15,Honda,Accord,2023,5368,2023
15,Honda,Accord,2012,2372,2018
15,Honda,Accord,2012,2332,2019
15,Honda,Accord,2012,2366,2020
15,Honda,Accord,2012,1896,2021
15,Honda,Accord,2012,1755,2022
15,Honda,Accord,2012,1736,2023
15,Honda,Accord,2015,2811,2018
15,Honda,Accord,2015,2686,2019
15,Honda,Accord,2015,2559,2020
15,Honda,Accord,2015,2269,2021
15,Honda,Accord,2015,2347,2022
15,Honda,Accord,2015,2139,2023
15,Honda,CR-V,2012,1975,2018
15,Honda,CR-V,2012,1743,2019
15,Honda,CR-V,2012,1727,2020
15,Honda,CR-V,2012,1610,2021
15,Honda,CR-V,2012,1375,2022
15,Honda,CR-V,2012,1605,2023
15,Honda,CR-V,2020,5672,2020
15,Honda,CR-V,2020,4685,2021
15,Honda,CR-V,2020,4645,2022
15,Honda,CR-V,2020,4903,2023
15,Honda,CR-V,2017,3219,2018
15,Honda,CR-V,2017,3258,2019
15,Honda,CR-V,2017,3139,2020
15,Honda,CR-V,2017,3086,2021
15,Honda,CR-V,2017,3164,2022
15,Honda,CR-V,2017,2495,2023
15,Honda,Pilot,2011,645,2018
15,Honda,Pilot,2011,648,2019
15,Honda,Pilot,2011,595,2020
15,Honda,Pilot,2011,562,2021
15,Honda,Pilot,2011,571,2022
15,Honda,Pilot,2011,542,2023
15,Honda,Pilot,2016,3557,2018
15,Honda,Pilot,2016,3161,2019
15,Honda,Pilot,2016,3048,2020
15,Honda,Pilot,2016,3021,2021
15,Honda,Pilot,2016,2929,2022
15,Honda,Pilot,2016,2903,2023
15,Honda,Pilot,2021,4197,2021
15,Honda,Pilot,2021,3738,2022
15,Honda,Pilot,2021,3474,2023
15,Honda,Odyssey,2022,2148,2022
15,Honda,Odyssey,2022,1939,2023
15,Honda,Odyssey,2016,2998,2018
15,Honda,Odyssey,2016,3039,2019
15,Honda,Odyssey,2016,2620,2020
15,Honda,Odyssey,2016,2448,2021
15,Honda,Odyssey,2016,2535,2022
15,Honda,Odyssey,2016,2255,2023
15,Honda,Odyssey,2023,6048,2023
15,Ford,F-150,2010,1103,2018
15,Ford,F-150,2010,974,2019
15,Ford,F-150,2010,872,2020
15,Ford,F-150,2010,845,2021
15,Ford,F-150,2010,924,2022
15,Ford,F-150,2010,902,2023
15,Ford,F-150,2018,3522,2018
15,Ford,F-150,2018,3285,2019
15,Ford,F-150,2018,3691,2020
15,Ford,F-150,2018,2975,2021
15,Ford,F-150,2018,3064,2022
15,Ford,F-150,2018,2751,2023
15,Ford,F-150,2019,3256,2019
15,Ford,F-150,2019,2995,2020
15,Ford,F-150,2019,2917,2021
15,Ford,F-150,2019,2671,2022
15,Ford,F-150,2019,2598,2023
15,Ford,Explorer,2012,512,2018
15,Ford,Explorer,2012,468,2019
15,Ford,Explorer,2012,438,2020
15,Ford,Explorer,2012,388,2021
15,Ford,Explorer,2012,336,2022
15,Ford,Explorer,2012,349,2023
15,Ford,Explorer,2015,1444,2018
15,Ford,Explorer,2015,1220,2019
15,Ford,Explorer,2015,1199,2020
15,Ford,Explorer,2015,1181,2021
15,Ford,Explorer,2015,1163,2022
15,Ford,Explorer,2015,1052,2023
15,Ford,Explorer,2020,1209,2020
15,Ford,Explorer,2020,1039,2021
15,Ford,Explorer,2020,1020,2022
15,Ford,Explorer,2020,930,2023
15,Ford,Escape,2022,4647,2022
15,Ford,Escape,2022,4069,2023
15,Ford,Escape,2016,2109,2018
15,Ford,Escape,2016,2081,2019
15,Ford,Escape,2016,1694,2020
15,Ford,Escape,2016,1890,2021
15,Ford,Escape,2016,1740,2022
15,Ford,Escape,2016,1403,2023
15,Ford,Escape,2017,1321,2018
15,Ford,Escape,2017,1144,2019
15,Ford,Escape,2017,1126,2020
15,Ford,Escape,2017,1110,2021
15,Ford,Escape,2017,1053,2022
15,Ford,Escape,2017,914,2023
15,Ford,Mustang,2018,1416,2018
15,Ford,Mustang,2018,1250,2019
15,Ford,Mustang,2018,1214,2020
15,Ford,Mustang,2018,1259,2021
15,Ford,Mustang,2018,1138,2022
15,Ford,Mustang,2018,1078,2023
15,Ford,Mustang,2019,3002,2019
15,Ford,Mustang,2019,2672,2020
15,Ford,Mustang,2019,2362,2021
15,Ford,Mustang,2019,2358,2022
15,Ford,Mustang,2019,2212,2023
15,Ford,Mustang,2012,559,2018
15,Ford,Mustang,2012,570,2019
15,Ford,Mustang,2012,527,2020
15,Ford,Mustang,2012,527,2021
15,Ford,Mustang,2012,465,2022
15,Ford,Mustang,2012,446,2023
15,Ford,Edge,2010,1151,2018
15,Ford,Edge,2010,1054,2019
15,Ford,Edge,2010,929,2020
15,Ford,Edge,2010,876,2021
15,Ford,Edge,2010,864,2022
15,Ford,Edge,2010,840,2023
15,Ford,Edge,2017,2447,2018
15,Ford,Edge,2017,2319,2019
15,Ford,Edge,2017,2302,2020
15,Ford,Edge,2017,2216,2021
15,Ford,Edge,2017,2242,2022
15,Ford,Edge,2017,2016,2023
15,Ford,Edge,2016,2377,2018
15,Ford,Edge,2016,2395,2019
15,Ford,Edge,2016,2077,2020
15,Ford,Edge,2016,2122,2021
15,Ford,Edge,2016,1922,2022
15,Ford,Edge,2016,1822,2023
15,Chevrolet,Silverado,2022,1763,2022
15,Chevrolet,Silverado,2022,1644,2023
15,Chevrolet,Silverado,2016,2210,2018
15,Chevrolet,Silverado,2016,2189,2019
15,Chevrolet,Silverado,2016,1973,2020
15,Chevrolet,Silverado,2016,1868,2021
15,Chevrolet,Silverado,2016,1604,2022
15,Chevrolet,Silverado,2016,1561,2023
15,Chevrolet,Silverado,2017,2501,2018
15,Chevrolet,Silverado,2017,2421,2019
15,Chevrolet,Silverado,2017,2515,2020
15,Chevrolet,Silverado,2017,2268,2021
15,Chevrolet,Silverado,2017,2294,2022
15,Chevrolet,Silverado,2017,1939,2023
15,Chevrolet,Equinox,2010,288,2018
15,Chevrolet,Equinox,2010,227,2019
15,Chevrolet,Equinox,2010,220,2020
15,Chevrolet,Equinox,2010,226,2021
15,Chevrolet,Equinox,2010,222,2022
15,Chevrolet,Equinox,2010,259,2023
15,Chevrolet,Equinox,2020,3359,2020
15,Chevrolet,Equinox,2020,3337,2021
15,Chevrolet,Equinox,2020,3112,2022
15,Chevrolet,Equinox,2020,3051,2023
15,Chevrolet,Equinox,2016,1388,2018
15,Chevrolet,Equinox,2016,1279,2019
15,Chevrolet,Equinox,2016,1262,2020
15,Chevrolet,Equinox,2016,1093,2021
15,Chevrolet,Equinox,2016,1008,2022
15,Chevrolet,Equinox,2016,963,2023
15,Chevrolet,Malibu,2017,2457,2018
15,Chevrolet,Malibu,2017,2353,2019
15,Chevrolet,Malibu,2017,2132,2020
15,Chevrolet,Malibu,2017,2275,2021
15,Chevrolet,Malibu,2017,2030,2022
15,Chevrolet,Malibu,2017,2191,2023
15,Chevrolet,Malibu,2015,1585,2018
15,Chevrolet,Malibu,2015,1794,2019
15,Chevrolet,Malibu,2015,1525,2020
15,Chevrolet,Malibu,2015,1524,2021
15,Chevrolet,Malibu,2015,1424,2022
15,Chevrolet,Malibu,2015,1336,2023
15,Chevrolet,Malibu,2014,852,2018
15,Chevrolet,Malibu,2014,761,2019
15,Chevrolet,Malibu,2014,769,2020
15,Chevrolet,Malibu,2014,747,2021
15,Chevrolet,Malibu,2014,687,2022
15,Chevrolet,Malibu,2014,547,2023
