region_id,type_id,registration_count,year_recorded
15,106,2256,2020
15,106,2210,2021
15,106,2142,2022
15,106,2025,2023
15,107,648,2018
15,107,616,2019
15,107,542,2020
15,107,522,2021
15,107,533,2022
15,107,535,2023
15,108,3913,2018
15,108,3716,2019
15,108,4059,2020
15,108,3430,2021
15,108,3643,2022
15,108,2801,2023
15,109,1996,2018
15,109,2175,2019
15,109,2126,2020
15,109,2045,2021
15,109,1936,2022
15,109,1763,2023
15,110,2478,2018
15,110,2617,2019
15,110,2242,2020
15,110,2206,2021
15,110,1857,2022
15,110,1818,2023
15,111,5477,2019
15,111,5187,2020
15,111,5149,2021
15,111,4547,2022
15,111,4588,2023
15,112,1835,2018
15,112,1725,2019
15,112,1526,2020
15,112,1392,2021
15,112,1588,2022
15,112,1716,2023
15,113,2939,2019
15,113,2897,2020
15,113,2865,2021
15,113,2780,2022
15,113,2627,2023
15,114,1181,2018
15,114,1069,2019
15,114,1042,2020
15,114,936,2021
15,114,1018,2022
15,114,967,2023
15,115,5264,2018
15,115,5490,2019
15,115,4850,2020
15,115,5005,2021
15,115,4614,2022
15,115,4202,2023
15,116,7628,2023
15,117,1940,2020
15,117,1749,2021
15,117,1851,2022
15,117,1783,2023
15,118,3051,2021
15,118,3054,2022
15,118,2784,2023
15,119,3896,2022
15,119,4039,2023
15,120,3089,2020
15,120,2952,2021
15,120,2774,2022
15,120,2553,2023
15,121,3885,2021
15,121,4048,2022
15,121,3912,2023
15,122,3365,2018
15,122,3662,2019
15,122,3464,2020
15,122,2959,2021
15,122,3039,2022
15,122,2955,2023
15,123,2251,2022
15,123,2391,2023
15,124,1940,2018
15,124,1825,2019
15,124,1869,2020
15,124,1782,2021
15,124,1783,2022
15,124,1431,2023
15,125,659,2018
15,125,680,2019
15,125,596,2020
15,125,628,2021
15,125,489,2022
15,125,531,2023
15,126,2744,2018
15,126,2656,2019
15,126,2276,2020
15,126,2413,2021
15,126,2308,2022
15,126,1923,2023
15,127,3030,2020
15,127,2847,2021
15,127,2535,2022
15,127,2440,2023
15,128,1354,2018
15,128,1208,2019
15,128,1187,2020
15,128,1022,2021
15,128,1098,2022
15,128,1087,2023
15,129,756,2018
15,129,689,2019
15,129,633,2020
15,129,626,2021
15,129,582,2022
15,129,522,2023
15,130,2472,2018
15,130,2228,2019
15,130,2129,2020
15,130,2005,2021
15,130,1790,2022
15,130,1677,2023
15,131,1710,2018
15,131,1565,2019
15,131,1594,2020
15,131,1396,2021
15,131,1243,2022
15,131,1273,2023
15,132,2373,2019
15,132,2580,2020
15,132,2239,2021
15,132,2053,2022
15,132,2086,2023
15,133,3679,2021
15,133,3711,2022
15,133,3374,2023
15,134,5772,2022
15,134,5038,2023
15,135,1522,2018
15,135,1572,2019
15,135,1316,2020
15,135,1272,2021
15,135,1301,2022
15,135,1236,2023
15,136,2704,2021
15,136,2914,2022
15,136,2538,2023
15,137,1262,2018
15,137,1095,2019
15,137,1025,2020
15,137,939,2021
15,137,904,2022
15,137,860,2023
15,138,1546,2018
15,138,1447,2019
15,138,1295,2020
15,138,1184,2021
15,138,1096,2022
15,138,1016,2023
15,139,2142,2023
15,140,3324,2018
15,140,2974,2019
15,140,2942,2020
15,140,2651,2021
15,140,2871,2022
15,140,2535,2023
15,141,1216,2018
15,141,1121,2019
15,141,972,2020
15,141,1107,2021
15,141,869,2022
15,141,979,2023
15,142,1175,2018
15,142,990,2019
15,142,887,2020
15,142,956,2021
15,142,1057,2022
15,142,1088,2023
15,143,1994,2018
15,143,1869,2019
15,143,2011,2020
15,143,1604,2021
15,143,1712,2022
15,143,1321,2023
15,144,1129,2018
15,144,1099,2019
15,144,1153,2020
15,144,923,2021
15,144,916,2022
15,144,780,2023
15,145,1623,2018
15,145,1498,2019
15,145,1274,2020
15,145,1330,2021
15,145,1171,2022
15,145,1234,2023
15,146,1991,2018
15,146,2027,2019
15,146,1975,2020
15,146,1979,2021
15,146,1651,2022
15,146,1489,2023
15,147,2558,2018
15,147,2179,2019
15,147,2076,2020
15,147,2387,2021
15,147,2090,2022
15,147,1882,2023
15,148,1975,2018
15,148,2082,2019
15,148,1866,2020
15,148,1788,2021
15,148,1558,2022
15,148,1645,2023
15,149,5660,2023
15,150,647,2018
15,150,647,2019
15,150,563,2020
15,150,488,2021
15,150,525,2022
15,150,498,2023
16,1,9203,2023
16,2,2021,2018
16,2,2122,2019
16,2,1828,2020
16,2,1623,2021
16,2,1704,2022
16,2,1815,2023
16,3,4716,2020
16,3,4115,2021
16,3,4320,2022
16,3,4166,2023
16,4,1063,2018
16,4,982,2019
16,4,889,2020
16,4,866,2021
16,4,1021,2022
16,4,902,2023
16,5,3769,2018
16,5,3435,2019
16,5,3017,2020
16,5,3186,2021
16,5,3028,2022
16,5,2802,2023
16,6,6780,2023
16,7,5385,2018
16,7,4878,2019
16,7,4089,2020
16,7,4217,2021
16,7,3667,2022
16,7,3518,2023
16,8,6241,2022
16,8,6189,2023
16,9,3760,2018
16,9,3942,2019
16,9,3546,2020
16,9,3128,2021
16,9,2987,2022
16,9,2742,2023
16,10,3068,2018
16,10,2549,2019
16,10,2522,2020
16,10,2275,2021
16,10,2456,2022
16,10,2433,2023
16,11,5199,2021
16,11,4428,2022
16,11,4529,2023
16,12,4450,2018
16,12,4309,2019
16,12,3697,2020
16,12,4072,2021
16,12,3812,2022
16,12,3401,2023
16,13,3624,2018
16,13,3513,2019
16,13,3056,2020
16,13,2851,2021
16,13,2802,2022
16,13,2870,2023
16,14,3779,2023
16,15,1156,2018
16,15,990,2019
16,15,1067,2020
16,15,908,2021
16,15,1062,2022
16,15,977,2023
16,16,1472,2018
16,16,1421,2019
16,16,1296,2020
16,16,1395,2021
16,16,1265,2022
16,16,1200,2023
16,17,767,2018
16,17,634,2019
16,17,673,2020
16,17,632,2021
16,17,601,2022
16,17,581,2023
16,18,2229,2018
16,18,2290,2019
16,18,1848,2020
16,18,1938,2021
16,18,1607,2022
16,18,1546,2023
16,19,1574,2018
16,19,1579,2019
16,19,1480,2020
16,19,1559,2021
16,19,1591,2022
16,19,1434,2023
16,20,2162,2018
16,20,2256,2019
16,20,1856,2020
16,20,1630,2021
16,20,1573,2022
16,20,1494,2023
16,21,7270,2019
16,21,7533,2020
16,21,6986,2021
16,21,6666,2022
16,21,5789,2023
16,22,6541,2020
16,22,6835,2021
16,22,6286,2022
16,22,5645,2023
16,23,3498,2018
16,23,3664,2019
16,23,3307,2020
16,23,2946,2021
16,23,2856,2022
16,23,2533,2023
16,24,10539,2023
16,25,2219,2018
16,25,2393,2019
16,25,2073,2020
16,25,1963,2021
16,25,1796,2022
16,25,1772,2023
16,26,5032,2018
16,26,5033,2019
16,26,4415,2020
16,26,4506,2021
16,26,3620,2022
16,26,3311,2023
16,27,1909,2018
16,27,1934,2019
16,27,1736,2020
16,27,1763,2021
16,27,1521,2022
16,27,1623,2023
16,28,3167,2023
16,29,4967,2018
16,29,5053,2019
16,29,4272,2020
16,29,3939,2021
16,29,4110,2022
16,29,3962,2023
16,30,3366,2018
16,30,3080,2019
16,30,2869,2020
16,30,3182,2021
16,30,3121,2022
16,30,2806,2023
16,31,21102,2023
16,32,9892,2019
16,32,9108,2020
16,32,8350,2021
16,32,9116,2022
16,32,7788,2023
16,33,11497,2018
16,33,12866,2019
16,33,10857,2020
16,33,10709,2021
16,33,9840,2022
16,33,9384,2023
16,34,2030,2018
16,34,1745,2019
16,34,1651,2020
16,34,1593,2021
16,34,1570,2022
16,34,1503,2023
16,35,12709,2018
16,35,10815,2019
16,35,11451,2020
16,35,9385,2021
16,35,9048,2022
16,35,9186,2023
16,36,12470,2018
16,36,12820,2019
16,36,11276,2020
16,36,10481,2021
16,36,11180,2022
16,36,9557,2023
16,37,6423,2018
16,37,5863,2019
16,37,5749,2020
16,37,5486,2021
16,37,4975,2022
16,37,4809,2023
16,38,9157,2022
16,38,8287,2023
16,39,15265,2019
16,39,13666,2020
16,39,13832,2021
16,39,14237,2022
16,39,14095,2023
16,40,5070,2019
16,40,4747,2020
16,40,4574,2021
16,40,3915,2022
16,40,3734,2023
16,41,12108,2020
16,41,13723,2021
16,41,11537,2022
16,41,12468,2023
16,42,2601,2018
16,42,2473,2019
16,42,2217,2020
16,42,1861,2021
16,42,1984,2022
16,42,1833,2023
16,43,13563,2023
16,44,12353,2020
16,44,11533,2021
16,44,9815,2022
16,44,10465,2023
16,45,2399,2018
16,45,2265,2019
16,45,2179,2020
16,45,2164,2021
16,45,1927,2022
16,45,1879,2023
16,46,7555,2018
16,46,7127,2019
16,46,6254,2020
16,46,6838,2021
16,46,6637,2022
16,46,6178,2023
16,47,2901,2018
16,47,2641,2019
16,47,2564,2020
16,47,2390,2021
16,47,2121,2022
16,47,2365,2023
16,48,4466,2018
16,48,3958,2019
16,48,3552,2020
16,48,3324,2021
16,48,3221,2022
16,48,2613,2023
16,49,3408,2018
16,49,2969,2019
16,49,2968,2020
16,49,2720,2021
16,49,2526,2022
16,49,2423,2023
16,50,3904,2019
16,50,4256,2020
16,50,3461,2021
16,50,3297,2022
16,50,3637,2023
16,51,3100,2018
16,51,2959,2019
16,51,3054,2020
16,51,2514,2021
16,51,2723,2022
16,51,2146,2023
16,52,1883,2018
16,52,1929,2019
16,52,1707,2020
16,52,1722,2021
16,52,1584,2022
16,52,1747,2023
16,53,7293,2019
16,53,6779,2020
16,53,6865,2021
16,53,6607,2022
16,53,5637,2023
16,54,5189,2018
16,54,4685,2019
16,54,4821,2020
16,54,4116,2021
16,54,4261,2022
16,54,3999,2023
16,55,11416,2018
16,55,10854,2019
16,55,10465,2020
16,55,9920,2021
16,55,8006,2022
16,55,7994,2023
16,56,3332,2018
16,56,3019,2019
16,56,2470,2020
16,56,2592,2021
16,56,2834,2022
16,56,2925,2023
16,57,6254,2019
16,57,7265,2020
16,57,5922,2021
16,57,5595,2022
16,57,5941,2023
16,58,5145,2020
16,58,5736,2021
16,58,5561,2022
16,58,4455,2023
16,59,4630,2021
16,59,4250,2022
16,59,3891,2023
16,60,2852,2018
16,60,2650,2019
16,60,2038,2020
16,60,2144,2021
16,60,2423,2022
16,60,2257,2023
16,61,3681,2018
16,61,3780,2019
16,61,3000,2020
16,61,3121,2021
16,61,2750,2022
16,61,2882,2023
16,62,3040,2018
16,62,3039,2019
16,62,2616,2020
16,62,2494,2021
16,62,2259,2022
16,62,2307,2023
16,63,7074,2018
16,63,8098,2019
16,63,7576,2020
16,63,6452,2021
16,63,6611,2022
16,63,5972,2023
16,64,5028,2019
16,64,5038,2020
16,64,4753,2021
16,64,4682,2022
16,64,4411,2023
16,65,2329,2018
16,65,2178,2019
16,65,2070,2020
16,65,2182,2021
16,65,2110,2022
16,65,1847,2023
16,66,9208,2020
16,66,8571,2021
16,66,8043,2022
16,66,7147,2023
16,67,4088,2023
16,68,2977,2019
16,68,3347,2020
16,68,2982,2021
16,68,2870,2022
16,68,2528,2023
16,69,1331,2018
16,69,1201,2019
16,69,1043,2020
16,69,1077,2021
16,69,1014,2022
16,69,961,2023
16,70,8768,2023
16,71,6773,2018
16,71,6182,2019
16,71,5402,2020
16,71,5014,2021
16,71,5375,2022
16,71,4607,2023
16,72,1087,2018
16,72,997,2019
16,72,903,2020
16,72,957,2021
16,72,937,2022
16,72,931,2023
16,73,3988,2018
16,73,4429,2019
16,73,3965,2020
16,73,3411,2021
16,73,3633,2022
16,73,3406,2023
16,74,5563,2019
16,74,5939,2020
16,74,5554,2021
16,74,4959,2022
16,74,5327,2023
16,75,1380,2018
16,75,1296,2019
16,75,1171,2020
16,75,1103,2021
16,75,1052,2022
16,75,1196,2023
16,76,4152,2018
16,76,3893,2019
16,76,4371,2020
16,76,4198,2021
16,76,3600,2022
16,76,3397,2023
16,77,1299,2018
16,77,1194,2019
16,77,1246,2020
16,77,1065,2021
16,77,1002,2022
16,77,1024,2023
16,78,6696,2020
16,78,6927,2021
16,78,5678,2022
16,78,5590,2023
16,79,5267,2023
16,80,812,2018
16,80,773,2019
16,80,781,2020
16,80,623,2021
16,80,703,2022
16,80,642,2023
16,81,5124,2018
16,81,4941,2019
16,81,4319,2020
16,81,4385,2021
16,81,4472,2022
16,81,3936,2023
16,82,4061,2018
16,82,3560,2019
16,82,3287,2020
16,82,3466,2021
16,82,3191,2022
16,82,3253,2023
16,83,2500,2018
16,83,2718,2019
16,83,2487,2020
16,83,2454,2021
16,83,2203,2022
16,83,1742,2023
16,84,2024,2018
16,84,2082,2019
16,84,1816,2020
16,84,1652,2021
16,84,1512,2022
16,84,1452,2023
16,85,3841,2018
16,85,3726,2019
16,85,3537,2020
16,85,3038,2021
16,85,2902,2022
16,85,2635,2023
16,86,2615,2020
16,86,2532,2021
16,86,2454,2022
16,86,2128,2023
16,87,4362,2018
16,87,4064,2019
16,87,3499,2020
16,87,3441,2021
16,87,3316,2022
16,87,3297,2023
16,88,2556,2018
16,88,2359,2019
16,88,2558,2020
16,88,2348,2021
16,88,2165,2022
16,88,2024,2023
16,89,2201,2018
16,89,1921,2019
16,89,1867,2020
16,89,1760,2021
16,89,1764,2022
16,89,1778,2023
16,90,3645,2018
16,90,3455,2019
16,90,3371,2020
16,90,2714,2021
16,90,2734,2022
16,90,2675,2023
16,91,1503,2018
16,91,1173,2019
16,91,1101,2020
16,91,1027,2021
16,91,1097,2022
16,91,1064,2023
16,92,2778,2018
16,92,2286,2019
16,92,2334,2020
16,92,2476,2021
16,92,2017,2022
16,92,1862,2023
16,93,5670,2021
16,93,5301,2022
16,93,5267,2023
16,94,2379,2018
16,94,1940,2019
16,94,1930,2020
16,94,1915,2021
16,94,1491,2022
16,94,1725,2023
16,95,6363,2018
16,95,5461,2019
16,95,5394,2020
16,95,5399,2021
16,95,4663,2022
16,95,5010,2023
16,96,6900,2023
16,97,6216,2018
16,97,6855,2019
16,97,5914,2020
16,97,5867,2021
16,97,5786,2022
16,97,4980,2023
16,98,4270,2018
16,98,4814,2019
16,98,4147,2020
16,98,3767,2021
16,98,3842,2022
16,98,3393,2023
16,99,5747,2018
16,99,5642,2019
16,99,6090,2020
16,99,4883,2021
16,99,5391,2022
16,99,4871,2023
16,100,7318,2023
16,101,3694,2019
16,101,3639,2020
16,101,3456,2021
16,101,3909,2022
16,101,3434,2023
16,102,2797,2018
16,102,2664,2019
16,102,2414,2020
16,102,2187,2021
16,102,2062,2022
16,102,1911,2023
16,103,2211,2018
16,103,2192,2019
16,103,2007,2020
16,103,1914,2021
16,103,1648,2022
16,103,1805,2023
16,104,2039,2018
16,104,1725,2019
16,104,1681,2020
16,104,1452,2021
16,104,1428,2022
16,104,1610,2023
16,105,6364,2020
16,105,5581,2021
16,105,5865,2022
16,105,5272,2023
16,106,3204,2020
16,106,3089,2021
16,106,3277,2022
16,106,2952,2023
16,107,867,2018
16,107,700,2019
16,107,765,2020
16,107,719,2021
16,107,714,2022
16,107,689,2023
16,108,3337,2018
16,108,2778,2019
16,108,2720,2020
16,108,2895,2021
16,108,2593,2022
16,108,2364,2023
16,109,5435,2018
16,109,4554,2019
16,109,4999,2020
16,109,4281,2021
16,109,4050,2022
16,109,3764,2023
16,110,2905,2018
16,110,2901,2019
16,110,2838,2020
16,110,2445,2021
16,110,2324,2022
16,110,2107,2023
16,111,4944,2019
16,111,4717,2020
16,111,4651,2021
16,111,5012,2022
16,111,4413,2023
16,112,1299,2018
16,112,1439,2019
16,112,1169,2020
16,112,1207,2021
16,112,1336,2022
16,112,1228,2023
16,113,6867,2019
16,113,6802,2020
16,113,6569,2021
16,113,5554,2022
16,113,5742,2023
16,114,3971,2018
16,114,3915,2019
16,114,4032,2020
16,114,3660,2021
16,114,3297,2022
16,114,3433,2023
16,115,6890,2018
16,115,6217,2019
16,115,6529,2020
16,115,6446,2021
16,115,5721,2022
16,115,5475,2023
16,116,6186,2023
16,117,3942,2020
16,117,3909,2021
16,117,3586,2022
16,117,3450,2023
16,118,7572,2021
16,118,6996,2022
16,118,6474,2023
16,119,6969,2022
16,119,6566,2023
16,120,5504,2020
16,120,5075,2021
16,120,5030,2022
16,120,4787,2023
16,121,7464,2021
16,121,7561,2022
16,121,6681,2023
16,122,5645,2018
16,122,5578,2019
16,122,5768,2020
16,122,4716,2021
16,122,5154,2022
16,122,4694,2023
16,123,10630,2022
16,123,11143,2023
16,124,6575,2018
16,124,6425,2019
16,124,6751,2020
16,124,5408,2021
16,124,5489,2022
16,124,5595,2023
16,125,2422,2018
16,125,2703,2019
16,125,2214,2020
16,125,2045,2021
16,125,2108,2022
16,125,2097,2023
16,126,8096,2018
16,126,7773,2019
16,126,8215,2020
16,126,6829,2021
16,126,7484,2022
16,126,7021,2023
16,127,3136,2020
16,127,3165,2021
16,127,3139,2022
16,127,2685,2023
16,128,2398,2018
16,128,2105,2019
16,128,2023,2020
16,128,2015,2021
16,128,1693,2022
16,128,1971,2023
16,129,4614,2018
16,129,4723,2019
16,129,4138,2020
16,129,3597,2021
16,129,3407,2022
16,129,3010,2023
16,130,3604,2018
16,130,3022,2019
16,130,3165,2020
16,130,2643,2021
16,130,2335,2022
16,130,2536,2023
16,131,2435,2018
16,131,2140,2019
16,131,1964,2020
16,131,2036,2021
16,131,1736,2022
16,131,1468,2023
16,132,4292,2019
16,132,4120,2020
16,132,3655,2021
16,132,3780,2022
16,132,3233,2023
16,133,8278,2021
16,133,9224,2022
16,133,7997,2023
16,134,3456,2022
16,134,2999,2023
16,135,6129,2018
16,135,5552,2019
16,135,5035,2020
16,135,4775,2021
16,135,4472,2022
16,135,5003,2023
16,136,8373,2021
16,136,7891,2022
16,136,7881,2023
16,137,1404,2018
16,137,1438,2019
16,137,1239,2020
16,137,1097,2021
16,137,1188,2022
16,137,1142,2023
16,138,5400,2018
16,138,4443,2019
16,138,4366,2020
16,138,4590,2021
16,138,3880,2022
16,138,3993,2023
16,139,10758,2023
16,140,8313,2018
16,140,7012,2019
16,140,6983,2020
16,140,6393,2021
16,140,6582,2022
16,140,5670,2023
16,141,3695,2018
16,141,4141,2019
16,141,3967,2020
16,141,3780,2021
16,141,3022,2022
16,141,3430,2023
16,142,1136,2018
16,142,1124,2019
16,142,963,2020
16,142,981,2021
16,142,1089,2022
16,142,930,2023
16,143,4828,2018
16,143,4634,2019
16,143,4096,2020
16,143,4066,2021
16,143,3549,2022
16,143,2976,2023
16,144,5627,2018
16,144,5275,2019
16,144,5173,2020
16,144,4899,2021
16,144,4711,2022
16,144,4940,2023
16,145,1602,2018
16,145,1703,2019
16,145,1624,2020
16,145,1290,2021
16,145,1332,2022
16,145,1317,2023
16,146,2866,2018
16,146,2593,2019
16,146,2435,2020
16,146,2295,2021
16,146,2146,2022
16,146,2408,2023
16,147,4238,2018
16,147,4636,2019
16,147,4166,2020
16,147,3790,2021
16,147,3785,2022
16,147,3680,2023
16,148,4446,2018
16,148,4593,2019
16,148,4546,2020
16,148,4178,2021
16,148,4074,2022
16,148,3597,2023
16,149,4939,2023
16,150,1819,2018
16,150,1812,2019
16,150,1642,2020
16,150,1493,2021
16,150,1430,2022
16,150,1299,2023
17,1,1805,2023
17,2,1504,2018
17,2,1580,2019
17,2,1307,2020
17,2,1288,2021
17,2,1294,2022
17,2,1156,2023
17,3,4173,2020
17,3,4353,2021
17,3,4423,2022
17,3,3936,2023
17,4,733,2018
17,4,702,2019
17,4,629,2020
17,4,693,2021
17,4,651,2022
17,4,633,2023
17,5,1673,2018
17,5,1913,2019
17,5,1600,2020
17,5,1505,2021
17,5,1522,2022
17,5,1373,2023
17,6,4932,2023
17,7,2567,2018
17,7,2416,2019
17,7,2358,2020
17,7,2305,2021
17,7,1981,2022
17,7,2163,2023
17,8,3239,2022
17,8,2628,2023
17,9,2221,2018
17,9,2501,2019
17,9,2073,2020
17,9,2100,2021
17,9,1917,2022
17,9,1839,2023
17,10,2123,2018
17,10,2059,2019
17,10,1891,2020
17,10,1785,2021
17,10,1561,2022
17,10,1661,2023
17,11,5406,2021
17,11,5149,2022
17,11,5086,2023
17,12,2170,2018
17,12,2067,2019
17,12,2051,2020
17,12,2179,2021
17,12,1806,2022
17,12,1933,2023
17,13,1759,2018
17,13,1496,2019
17,13,1394,2020
17,13,1473,2021
17,13,1292,2022
17,13,1233,2023
17,14,2847,2023
17,15,1161,2018
17,15,1157,2019
17,15,1102,2020
17,15,1018,2021
17,15,1061,2022
17,15,1060,2023
17,16,2047,2018
17,16,1828,2019
17,16,1921,2020
17,16,1517,2021
17,16,1449,2022
17,16,1333,2023
17,17,679,2018
17,17,553,2019
17,17,570,2020
17,17,508,2021
17,17,525,2022
17,17,561,2023
17,18,1859,2018
17,18,1578,2019
17,18,1534,2020
17,18,1469,2021
17,18,1194,2022
17,18,1302,2023
17,19,903,2018
17,19,728,2019
17,19,706,2020
17,19,769,2021
17,19,749,2022
17,19,749,2023
17,20,1587,2018
17,20,1744,2019
17,20,1486,2020
17,20,1385,2021
17,20,1409,2022
17,20,1225,2023
17,21,1208,2019
17,21,1180,2020
17,21,1099,2021
17,21,1076,2022
17,21,1041,2023
17,22,4485,2020
17,22,4185,2021
17,22,4153,2022
17,22,3623,2023
17,23,2070,2018
17,23,2114,2019
17,23,1851,2020
17,23,1777,2021
17,23,1802,2022
17,23,1584,2023
17,24,2553,2023
17,25,585,2018
17,25,595,2019
17,25,539,2020
17,25,510,2021
17,25,503,2022
17,25,451,2023
17,26,2633,2018
17,26,2883,2019
17,26,2537,2020
17,26,2415,2021
17,26,2192,2022
17,26,2063,2023
17,27,1008,2018
17,27,956,2019
17,27,861,2020
17,27,886,2021
17,27,756,2022
17,27,820,2023
17,28,5044,2023
17,29,2237,2018
17,29,1994,2019
17,29,1836,2020
17,29,2028,2021
17,29,1867,2022
17,29,1780,2023
17,30,3421,2018
17,30,3302,2019
17,30,3239,2020
17,30,2712,2021
17,30,2682,2022
17,30,2483,2023
17,31,10293,2023
17,32,2328,2019
17,32,2201,2020
17,32,2121,2021
17,32,2181,2022
17,32,2016,2023
17,33,2665,2018
17,33,2281,2019
17,33,2128,2020
17,33,2037,2021
17,33,1946,2022
17,33,2088,2023
17,34,1529,2018
17,34,1372,2019
17,34,1338,2020
17,34,1064,2021
17,34,1083,2022
17,34,1082,2023
17,35,5991,2018
17,35,6411,2019
17,35,5202,2020
17,35,5790,2021
17,35,5192,2022
17,35,4766,2023
17,36,6862,2018
17,36,6773,2019
17,36,7261,2020
17,36,6171,2021
17,36,6819,2022
17,36,5784,2023
17,37,1303,2018
17,37,1064,2019
17,37,1123,2020
17,37,983,2021
17,37,892,2022
17,37,830,2023
17,38,9028,2022
17,38,8947,2023
17,39,8029,2019
17,39,6951,2020
17,39,6608,2021
17,39,6376,2022
17,39,5999,2023
17,40,5100,2019
17,40,4722,2020
17,40,4262,2021
17,40,4290,2022
17,40,3912,2023
17,41,5014,2020
17,41,4455,2021
17,41,4480,2022
17,41,4330,2023
17,42,2272,2018
17,42,1880,2019
17,42,1714,2020
17,42,1769,2021
17,42,1586,2022
17,42,1632,2023
17,43,9439,2023
17,44,5500,2020
17,44,4892,2021
17,44,4892,2022
17,44,4615,2023
17,45,836,2018
17,45,812,2019
17,45,746,2020
17,45,703,2021
17,45,683,2022
17,45,635,2023
17,46,1719,2018
17,46,1790,2019
17,46,1536,2020
17,46,1557,2021
17,46,1570,2022
17,46,1537,2023
17,47,4935,2018
17,47,4782,2019
17,47,5177,2020
17,47,4182,2021
17,47,4079,2022
17,47,4211,2023
17,48,2965,2018
17,48,2484,2019
17,48,2700,2020
17,48,2307,2021
17,48,2141,2022
17,48,1894,2023
17,49,3469,2018
17,49,3706,2019
17,49,3180,2020
17,49,3406,2021
17,49,2690,2022
17,49,2921,2023
17,50,3085,2019
17,50,3150,2020
17,50,3149,2021
17,50,3175,2022
17,50,2871,2023
17,51,2201,2018
17,51,2153,2019
17,51,1894,2020
17,51,1889,2021
17,51,1803,2022
17,51,1563,2023
17,52,1871,2018
17,52,1522,2019
17,52,1583,2020
17,52,1399,2021
17,52,1432,2022
17,52,1296,2023
17,53,7909,2019
17,53,7215,2020
17,53,6952,2021
17,53,6028,2022
17,53,6254,2023
17,54,4835,2018
17,54,4793,2019
17,54,4670,2020
17,54,4400,2021
17,54,4049,2022
17,54,3890,2023
17,55,1456,2018
17,55,1420,2019
17,55,1288,2020
17,55,1384,2021
17,55,1181,2022
17,55,1126,2023
17,56,1109,2018
17,56,1093,2019
17,56,998,2020
17,56,1017,2021
17,56,972,2022
17,56,1016,2023
17,57,7510,2019
17,57,7011,2020
17,57,7329,2021
17,57,6514,2022
17,57,6540,2023
17,58,5708,2020
17,58,5005,2021
17,58,4723,2022
17,58,4692,2023
17,59,9435,2021
17,59,9760,2022
17,59,8221,2023
17,60,2470,2018
17,60,2312,2019
17,60,1846,2020
17,60,2128,2021
17,60,1885,2022
17,60,1891,2023
17,61,2012,2018
17,61,1690,2019
17,61,1716,2020
17,61,1566,2021
17,61,1296,2022
17,61,1339,2023
17,62,3297,2018
17,62,2974,2019
17,62,2604,2020
17,62,2746,2021
17,62,2619,2022
17,62,2274,2023
17,63,4072,2018
17,63,4486,2019
17,63,3796,2020
17,63,3460,2021
17,63,3650,2022
17,63,3318,2023
17,64,2690,2019
17,64,2697,2020
17,64,2517,2021
17,64,2170,2022
17,64,2015,2023
17,65,1099,2018
17,65,1097,2019
17,65,1052,2020
17,65,847,2021
17,65,835,2022
17,65,780,2023
17,66,2133,2020
17,66,2012,2021
17,66,1785,2022
17,66,1834,2023
17,67,4888,2023
17,68,3723,2019
17,68,3955,2020
17,68,3241,2021
17,68,3417,2022
17,68,3371,2023
17,69,1582,2018
17,69,1547,2019
17,69,1280,2020
17,69,1105,2021
17,69,1218,2022
17,69,1344,2023
17,70,3189,2023
17,71,2676,2018
17,71,2526,2019
17,71,2194,2020
17,71,2116,2021
17,71,2141,2022
17,71,1978,2023
17,72,790,2018
17,72,706,2019
17,72,738,2020
17,72,693,2021
17,72,723,2022
17,72,661,2023
17,73,2794,2018
17,73,2892,2019
17,73,2454,2020
17,73,2339,2021
17,73,2270,2022
17,73,2403,2023
17,74,2668,2019
17,74,2631,2020
17,74,2708,2021
17,74,2409,2022
17,74,2167,2023
17,75,1049,2018
17,75,1077,2019
17,75,955,2020
17,75,925,2021
17,75,884,2022
17,75,1075,2023
17,76,2003,2018
17,76,2003,2019
17,76,1881,2020
17,76,1726,2021
17,76,1563,2022
17,76,1328,2023
17,77,508,2018
17,77,416,2019
17,77,451,2020
17,77,413,2021
17,77,335,2022
17,77,351,2023
17,78,2269,2020
17,78,1884,2021
17,78,2081,2022
17,78,2071,2023
17,79,3139,2023
17,80,779,2018
17,80,770,2019
17,80,736,2020
17,80,663,2021
17,80,633,2022
17,80,674,2023
17,81,2401,2018
17,81,2362,2019
17,81,2003,2020
17,81,2020,2021
17,81,2166,2022
17,81,1960,2023
17,82,1675,2018
17,82,1549,2019
17,82,1637,2020
17,82,1470,2021
17,82,1489,2022
17,82,1325,2023
17,83,1200,2018
17,83,1068,2019
17,83,995,2020
17,83,1091,2021
17,83,877,2022
17,83,921,2023
17,84,2277,2018
17,84,2097,2019
17,84,1911,2020
17,84,2155,2021
17,84,1831,2022
17,84,1646,2023
17,85,1469,2018
17,85,1420,2019
17,85,1352,2020
17,85,1344,2021
17,85,1051,2022
17,85,1030,2023
17,86,1273,2020
17,86,1237,2021
17,86,1127,2022
17,86,1069,2023
17,87,955,2018
17,87,972,2019
17,87,951,2020
17,87,943,2021
17,87,941,2022
17,87,811,2023
17,88,2772,2018
17,88,2831,2019
17,88,2522,2020
17,88,2540,2021
17,88,2062,2022
17,88,2038,2023
17,89,3948,2018
17,89,3887,2019
17,89,3418,2020
17,89,3362,2021
17,89,2989,2022
17,89,2854,2023
17,90,1295,2018
17,90,1085,2019
17,90,1194,2020
17,90,1004,2021
